DATE,SHARE CODE,ISSUER NAME,BANK,GOVERNMENT,PRIVATE EQUITY,TRUSTEE BANK,VENTURE CAPITAL,PRIVATE BANK,EXCHANGE TRADED FUNDS,INVESTMENT MANAGER,INVESTMENT ADVISORS,BROKERAGE FIRMS,HEDGE FUND,SOVEREIGN WEALTH FUND,CAPITAL MARKET SUPPORTING INSTITUTIONS AND PROFESSIONS,COMMANDITAIRE VENNOOTSCHAP (CV) OR LIMITED PARTNERSHIP,FIRM,INVESTMENT FUND SELLING AGENT,PEER TO PEER LENDING,PERMANENT ESTABLISHMENT,SOLE PROPRIETORSHIP,CORPORATE,ASSOCIATION/SOCIAL ORGANIZATIONS,STATE OWNED ENTERPRISES,CENTRAL BANK,STATE OWNED COMPANY,DIOCESE,CONFERENCE,CONGREGATION,COOPERATIVES,INTERNATIONAL ORGANIZATION,POLITICAL PARTIES,PARTNERSHIP,EDUCATIONAL INSTITUTION,MUTUAL FUNDS (MF),SECURITIES COMPANY (SC),PENSION FUNDS (PF),FINANCIAL INSTITUTIONAL (IB),INSURANCE (IS),FOUNDATION (FD),INDIVIDUAL (ID),TOTAL SCRIPLESS
31-Mar-2026,BBCA,BANK CENTRAL ASIA Tbk,1502328781,1507287513,123861245,1239797902,42911900,170930417,2542633791,357528685,377337836,696432,316261648,1902522576,208022445,14994707,13525839,0,18000,0,3042000,1243909397,19647838,303884156,1429393109,144450300,615000,848700,4603000,104812224,107613930,0,316220625,63396770,19267338326,299480785,5650905708,204771414,2493504438,332843165,10141750518,52453691120
31-Mar-2026,BBHI,ALLO BANK INDONESIA Tbk,112783775,0,2824933416,0,0,510524539,1503200,1500760,465327,60,0,202300,50100,602,2300,0,0,0,0,16968427319,4813200,0,0,0,0,0,0,0,0,0,0,0,4989272,21118493,234000,496700,3181,410,1060904923,21512953877
31-Mar-2026,BBKP,BANK KB INDONESIA Tbk,72742575,0,32790267794,0,0,240436675,1154497,28994739,92250030,3265020,0,0,6568354,6533313,4393800,0,66662,0,0,2231694434,0,0,0,1038970631,0,0,0,524365535,0,0,0,0,235057808,397521127,20085987,4414432,52505100,3101554,23238929460,60993319527
31-Mar-2026,BBLD,BUANA FINANCE Tbk,69047618,0,0,0,0,186034162,0,0,52,0,0,0,100,0,0,0,0,0,0,1244114583,0,0,0,0,0,0,0,0,0,0,0,0,1125300,226493,0,0,44715685,0,99208037,1644472030
31-Mar-2026,BBMD,BANK MESTIKA DHARMA Tbk,100,0,100,0,0,0,0,111020000,60965500,0,0,0,100,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,43700,0,0,0,0,257970400,430000000
31-Mar-2026,BBNI,BANK NEGARA INDONESIA Tbk,170237855,228391570,23680559,293784862,63700,28405324,800934415,79688020,100509654,1095909,96235257,457087478,14983295,2371808,5664592,374,0,0,14232,281347548,1816700,556600295,392086199,52748884,0,300000,0,12641630,883400,0,28904981,17520650,4341256192,72764585,1401186092,193238636,2201939311,61047376,2992957865,14912389248
31-Mar-2026,BBRI,BANK RAKYAT INDONESIA (PERSERO) Tbk,2346924566,1409656466,170920512,1213111505,175453,184056981,3576588407,419995443,220058413,1427072,1053181459,7117628791,87015524,66122813,117832830,351100,32600,71705700,2806700,1145552904,53047562,864502190,1508944419,174181103,3170600,250000,1759700,16156851,3727366,0,246968076,127734588,20256170147,185157157,8832791561,1391406477,4962759904,527532537,12577632195,70939037672
31-Mar-2026,BBRM,PELAYARAN NASIONAL BINA BUANA RAYA Tbk,162119400,0,47501634,0,0,75291176,0,933333,5836300,0,0,0,38627566,1222066,0,0,0,0,0,7699576984,0,0,0,0,0,0,0,0,0,0,0,0,3160600,68271739,0,20357843,0,66,356590492,8479489199
31-Mar-2026,BBSI,KROM BANK INDONESIA Tbk,14435,0,517284277,0,6161,168135751,0,0,12100,0,0,0,100,0,0,0,0,0,0,2756042877,0,0,0,0,0,0,0,0,0,0,0,0,0,12577,0,0,0,2,208436028,3649944308
31-Mar-2026,BBSS,BUMI BENOWO SUKSES SEJAHTERA Tbk,400,0,796862800,0,0,0,0,0,1323000,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5000,0,0,0,0,501824720,1300016020
31-Mar-2026,BBTN,BANK TABUNGAN NEGARA (PERSERO) Tbk,177812185,58498224,2071100,45037300,4480000,17318792,298035942,51540448,61176400,99431,640362,46943412,596029,4511602,35662,0,0,0,100,132997949,0,725596217,1944500,31004111,0,0,80000,904000,138574,0,70559300,43479604,1282563888,46037709,333761046,1971735,733001469,41343926,1399496048,5613677065
31-Mar-2026,BBYB,BANK NEO COMMERCE Tbk,25842659,3888788,100678550,258100,125641268,93615321,251749296,196436324,231478592,107,20357996,440000,3377881,1415988,4607300,0,0,0,26300,7976992649,0,0,0,358200,28,0,0,2736892,0,0,0,0,554629116,135919888,65972359,5697210,39575217,3285003,3343254904,13188235936
31-Mar-2026,BCAP,MNC KAPITAL INDONESIA Tbk,2170300,0,3900000700,0,0,115055100,0,3053800,5198861735,0,0,0,100,12210000,0,0,0,0,719534689,22650338777,0,606100,0,0,0,0,0,19607900,0,0,1434209881,0,37197200,2789699969,49201800,0,0,0,5687102876,42618850927
31-Mar-2026,BCIC,BANK JTRUST INDONESIA Tbk,13162012,39,700368941,0,0,3971991489,0,845,880504218,59,0,0,30139,0,4,14018,0,0,0,447537332,0,0,0,0,0,0,0,0,0,0,0,0,205,1761447,0,26519,0,99,230672415,6246069781
31-Mar-2026,BCIP,BUMI CITRA PERMAI Tbk,932200,90,0,0,0,0,0,0,7791700,0,0,0,4100,0,0,0,0,0,0,659410820,0,18000000,0,0,0,0,0,0,0,0,0,0,128400809,63356001,44057000,0,0,0,507962805,1429915525
31-Mar-2026,BDKR,BERDIKARI PONDASI PERKASA Tbk,11712500,0,0,0,0,0,0,0,10673000,15000000,0,0,100,0,0,0,0,0,0,1374967100,0,0,0,0,0,0,0,0,0,0,0,0,0,128300,0,0,0,0,3312620522,4725101522
31-Mar-2026,BDMN,BANK DANAMON INDONESIA Tbk,192415467,2573681,372900,352760,0,8946882493,10107492,1016979,5552524,2438,0,0,2814417,65400,26700,0,0,95846434,2026,95441713,103700,47,329396,919701,0,0,0,0,0,0,0,0,16729182,16693587,15306985,1165,7700841,1216771,357631773,9770106572
31-Mar-2026,BEBS,BERKAH BETON SADAYA Tbk,2479717890,0,0,19876200,0,50000000,39940500,0,395999800,135,0,0,274750,0,3000,0,0,0,0,20088036390,0,0,0,0,0,0,0,0,0,0,0,0,0,579865125,0,0,0,2500,21346283710,45000000000
31-Mar-2026,BEEF,ESTIKA TATA TIARA Tbk,793925,0,0,0,81600,0,0,0,332091779,0,0,0,117,0,0,0,0,0,97,5920618438,0,0,0,0,0,0,0,0,0,0,0,0,0,4054788,4342270,138000000,795000,130,1714297681,8115075825
31-Mar-2026,BEER,JOBUBU JARUM MINAHASA Tbk,406100,0,370723400,0,0,0,0,0,3644600,0,0,0,100,0,0,0,0,0,0,3183867925,0,0,0,0,0,0,0,0,0,0,0,0,329928500,11000,0,0,0,120075,111298300,4000000000
31-Mar-2026,BEKS,BANK PEMBANGUNAN DAERAH BANTEN Tbk,27809306,0,501515,0,0,297941683,0,55020,0,367044,0,0,322465,420303,32507,0,0,0,600000,521324445,0,5530,0,0,0,0,0,2555718,0,0,0,0,106985155,291613772,1429400,0,180090,61002,16328477650,17580682605
31-Mar-2026,BELI,GLOBAL DIGITAL NIAGA Tbk,4207061,0,0,6483525,0,17350000,0,1915995,2498600,81,0,0,340100,0,0,0,0,0,0,34508529011,0,0,0,0,0,0,0,0,0,0,0,0,69412992,69342930,1487221,776500,0,0,2005340773,36687684789
31-Mar-2026,BELL,TRISULA TEXTILE INDUSTRIES Tbk,5608000,0,0,0,0,55494500,0,0,64900,0,0,0,10100,0,0,0,0,0,0,6598684100,0,0,0,0,0,0,0,0,0,0,0,0,0,7545700,0,0,0,0,582592700,7250000000
31-Mar-2026,BESS,BATULICIN NUSANTARA MARITIM Tbk,2200,0,0,0,0,0,0,0,2100,0,0,0,100,0,0,0,0,0,0,503209233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,237241895,740455528
31-Mar-2026,BEST,BEKASI FAJAR INDUSTRIAL ESTATE Tbk,42627559,0,0,0,44601000,101800000,0,590000,12931800,146002,0,0,6195450,100000,104086000,0,0,0,0,5996953500,0,100,0,0,0,0,0,0,0,0,0,0,224674800,240908628,2520000,0,134637500,2000,2727536811,9640311150
31-Mar-2026,BFIN,BFI FINANCE INDONESIA Tbk,23758393,4654900,751835600,121805520,0,184909500,169850333,5041200,373321960,6500023,847184300,91242935,2566700,3242500,290250000,0,0,0,0,8065305428,0,5000,0,16922700,0,0,1230940,100584040,132600,0,2944240,2426200,1003774260,77012206,309074434,2408640,371071400,9483400,2184053108,15022592460
31-Mar-2026,BGTG,BANK GANESHA Tbk,19673300,0,250100,0,333720000,25404200,12619100,0,802853600,50,0,0,100,1,22388900,0,0,0,0,9900277274,0,0,0,0,0,0,0,0,0,0,0,2260100,55562400,1827313921,0,3212200,8662300,1254737,2522310820,15537763103
31-Mar-2026,BHAT,BHAKTI MULTI ARTHA Tbk,134200,0,0,0,0,0,0,55470000,720209600,0,0,0,100,0,0,0,0,0,0,3177150800,0,0,0,0,0,0,0,0,0,0,206536000,0,477484200,112200,0,0,362420000,0,482900,5000000000
31-Mar-2026,BHIT,MNC ASIA HOLDING Tbk,829498439,0,26361000,0,10000000,121553087,0,37897800,25981603820,2500067,0,0,3100100,700,0,0,0,0,14348571255,16396496080,0,0,0,0,0,0,0,46800,0,0,4459061678,0,420832060,2233368106,29443900,174,5095000,2090,21162714549,86068146705
31-Mar-2026,BIKA,BINAKARYA JAYA ABADI Tbk,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,700,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,592179100,592180000
31-Mar-2026,BIKE,SEPEDA BERSAMA INDONESIA Tbk,738500,0,0,0,0,0,0,0,8790700,0,0,0,431300,0,189600,0,0,0,0,258518000,0,0,0,0,0,0,0,0,0,0,0,0,0,1099700,0,0,0,0,1024148604,1293916404
31-Mar-2026,BIMA,PRIMARINDO ASIA INFRASTRUCTURE Tbk,0,0,4300000,0,0,0,0,0,0,0,0,0,100,0,17500,0,0,0,0,16876400,0,0,0,0,0,0,0,0,0,0,0,0,0,19820200,0,0,570000,0,44887880,86472080
31-Mar-2026,BINA,BANK INA PERDANA Tbk,8350,0,200545100,0,8192600,0,13077100,0,3900,0,0,261700,27192,0,0,0,0,0,0,2191875721,0,0,0,0,0,0,0,0,0,0,0,0,685439750,1039758141,38976800,0,1869069985,70,26133089,6073369498
31-Mar-2026,BINO,PERMA PLASINDO Tbk,200,0,0,0,0,0,0,0,1922600,0,0,0,100,0,1949465800,0,0,0,0,174022700,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,149904611,2275316111
31-Mar-2026,BIPI,ASTRINDO NUSANTARA INFRASTRUKTUR Tbk,302742200,6,3994093767,0,672736600,423738700,127170900,345288,1639897004,745078,0,0,8106796500,36449200,589393367,283470000,0,0,115000,29661417063,0,0,0,0,0,0,0,0,0,0,1000000,0,300101000,3546161487,5567700,0,2640912908,0,11377343149,63710196917
31-Mar-2026,BIPP,BHUWANATALA INDAH PERMAI Tbk,1960780,0,573271000,0,0,79100,0,0,98635100,120500,0,0,100,0,0,0,0,0,10000,3342480295,0,0,0,0,0,0,0,0,0,0,0,0,9410000,1095643,21000300,500,0,500,957605633,5005669451
31-Mar-2026,BIRD,BLUE BIRD Tbk,18768334,3805866,13500,0,0,5322000,4024000,1336200,14853867,109,0,630490,435700,338100,50200,0,0,147200,2000,565024302,0,0,824600,644100,0,0,0,3018,0,0,0,0,110318418,13748639,11065771,181700,23361000,0,737180886,1512080000
31-Mar-2026,BISI,BISI INTERNATIONAL Tbk,150242509,1552200,54438800,0,0,797058000,833900,1749300,53687600,502,55986000,537200,313784,0,500,0,0,0,0,43165500,0,0,0,0,0,125000,69265,0,0,0,0,0,38435104,44991960,701400,348400,20500,453197,130976879,1375687500
31-Mar-2026,BJBR,BANK JABAR BANTEN Tbk,13385794,7175847,884700,0,0,12291502,28064679,0,5688000,40086,0,837841,111300,0,837500,0,0,0,104700,27439559,0,631203000,0,25000,0,0,250000,0,0,0,0,2175500,134047567,61884600,40888309,1680168,331665400,260,1272169043,2572850355
31-Mar-2026,BJTM,BANK PEMBANGUNAN DAERAH JAWA TIMUR Tbk,57552795,8546476,966300,582100,0,0,30641050,2406900,21540090,366068,0,846800,2327541,180000,0,0,0,0,100,72698087,6455500,414504700,0,6158500,0,0,449200,0,0,0,0,3635300,149404290,119629242,78435054,1663800,42451600,6975500,2052933107,3081350100
31-Mar-2026,BKDP,BUKIT DARMO PROPERTY Tbk,0,0,0,0,0,0,0,0,0,800000,0,0,100,12059,0,0,0,0,0,2605270740,0,0,0,0,0,0,0,0,0,0,0,0,22305526,90381,0,0,72579,47,1685440820,4313992252
31-Mar-2026,BKSL,SENTUL CITY Tbk,117695646,0,126331273,0,170000,667687050,150992564,1182308237,448720538,1605,0,1943443000,11731019,10296400,2501072,0,10000,0,600000,27886154336,0,1100,2702400,7106900,0,1500000,0,68900,0,0,283275300,0,2777293700,9512505976,79063800,20100500,236026500,53642500,23648767035,69170697351
31-Mar-2026,BKSW,BANK QNB INDONESIA Tbk,32201331562,0,100,0,7082,17398927,0,200000,11285600,0,0,0,200100,0,14186800,0,0,0,0,73036655,0,0,0,0,0,0,0,100,0,0,0,0,289396400,1074605141,0,0,0,0,1124562686,34806211153
31-Mar-2026,BLES,SUPERIOR PRIMA SUKSES Tbk,200,0,0,0,0,0,0,0,3230500,0,0,0,0,0,0,0,0,0,0,972832600,0,0,0,0,0,0,0,0,0,0,0,0,4267500,0,0,0,0,0,464875600,1445206400
31-Mar-2026,BLOG,TRIMITRA TRANS PERSADA Tbk,200,0,0,0,0,200000,0,0,942500,0,0,0,60000,300,0,0,0,0,0,2956657400,0,0,0,0,0,0,0,0,0,0,0,0,6869700,350000,6362100,0,2576100,0,405468900,3379487200
31-Mar-2026,BLTA,BERLIAN LAJU TANKER Tbk,253011535,0,63933145,11936648,0,1240263059,0,102850746,41212155,6455757,27492887,0,109374142,0,475500,0,0,0,0,6397262751,0,0,0,7768859,0,0,9300000,2757456,0,0,1071748687,0,691193907,163936128,223239410,10700,28973112,2928816,5646679558,16102804958
31-Mar-2026,BLTZ,GRAHA LAYAR PRIMA Tbk,0,0,0,0,0,4043282,0,0,53400,0,0,0,100,0,0,0,0,0,0,421735774,0,0,0,0,0,0,0,0,0,0,445708436,0,0,4100,0,0,0,0,2028450,873573542
31-Mar-2026,BLUE,BERKAH PRIMA PERKASA Tbk,175300,0,0,0,0,0,0,0,660500,0,0,0,100,1134725,722800,0,0,0,0,118841300,0,0,0,0,0,0,0,0,0,0,0,0,0,17830200,0,0,0,0,28635075,168000000
31-Mar-2026,BMAS,BANK MASPION INDONESIA Tbk,534415150,0,15574209068,0,0,0,0,0,10100,0,0,0,100,0,0,0,0,0,0,1973190192,0,0,0,0,0,0,0,0,0,0,0,0,0,12010,0,0,0,0,20825684,18102662304
31-Mar-2026,BMBL,LAVENDER BINA CENDIKIA Tbk,0,0,11820600,0,6500,0,0,0,0,0,0,0,100,0,0,0,0,0,0,258765700,0,0,0,0,0,0,0,0,0,0,0,0,0,30500,0,0,0,0,626957595,897580995
31-Mar-2026,BMHS,BUNDAMEDIK Tbk,2100,0,0,0,0,112534700,0,0,571364676,0,0,0,422600,0,292397700,0,0,0,0,5338260600,0,0,0,0,0,0,0,0,0,0,0,0,47952300,1206200,9867800,0,56572500,2079100,2140755900,8573416176
31-Mar-2026,BMRI,BANK MANDIRI ( PERSERO ) Tbk,897487289,1366729299,63883933,1073432120,4402200,106518095,2175280015,280036107,682275450,2165154,62207474,8758640280,124264309,16027820,23896972,19873500,9200,0,13600,691777054,9666700,764025446,761897595,109017404,337500,250000,2781900,3890900,3972000,0,225042126,64214136,13388057674,428916173,4731464422,364415680,3194357996,138176245,4260596230,44799999998
31-Mar-2026,BMSR,BINTANG MITRA SEMESTARAYA Tbk,0,0,33368800,0,0,10000000,0,3562700,124600,0,0,0,100,0,0,0,0,0,0,919297232,0,0,0,0,0,0,0,0,0,0,0,0,195300,12459900,37150000,0,0,0,142916392,1159075024
31-Mar-2026,BMTR,GLOBAL MEDIACOM Tbk,51036511,0,89070900,1001000,0,195277000,19593900,37744400,543290637,57763,0,0,23379226,187100,0,0,0,0,160085099,7260723130,0,0,0,0,0,0,0,36300,0,0,223184787,0,172099550,759153400,30435700,2864500,1500,5055001,7005031362,16579308766
31-Mar-2026,BNBA,BANK BUMI ARTA Tbk,4313580,0,100,0,0,2149300,0,455032,1062900,0,0,0,2539740,1200000,0,0,0,0,0,1181806881,0,0,0,0,0,0,0,0,0,0,0,0,0,8941356,0,0,9317932,60,204596189,1416383070
31-Mar-2026,BNBR,BAKRIE AND BROTHERS Tbk,387691282,0,9486068831,3854003,5111412,124348761,1500000,650000,62156731485,553758,0,0,21535780,650,155000,1048,0,8,479350,19017833160,0,6545,0,0,0,0,0,4400150,0,0,211280499,50,93067821,18349342623,31626650,611769,1851186939,200385,9016558713,120764796672
31-Mar-2026,BNGA,BANK CIMB NIAGA Tbk,23038572927,1144181,1535223,4950301,113000,6859882,25889295,3409082,6289973,247838,0,212334431,28332876,274800,943000,0,0,0,13106,105433027,54500,0,3050100,0,0,0,0,3208539,0,0,12651000,58000,188105809,57488284,38823038,60471,55833340,75959,1074197736,24869949718
31-Mar-2026,BNII,BANK MAYBANK INDONESIA Tbk,71140177,5432300,1142290,3546073,100,13955921905,6003600,32182455,1764962,252181,0,3838900,244435474,0,565900,0,0,0,5403,1524035,0,0,0,448200,0,0,0,897865,0,0,991,0,30570402,80304022,476105,2698708,41063,855581,626395413,15070444105
31-Mar-2026,BNLI,BANK PERMATA Tbk,32245093638,0,9419,19258,0,1779728,268700,0,1726427299,895379,0,0,6520371,0,27500,0,0,0,0,1505312,0,0,0,0,0,0,0,423083,0,0,200,0,1191794,1744728576,169220,927,9522,113,88670730,35817740769
31-Mar-2026,BOAT,NEWPORT MARINE SERVICES Tbk,508000,0,0,0,0,0,0,0,14168700,0,0,0,0,0,0,0,0,0,0,318930000,0,0,0,0,0,0,0,0,0,0,0,0,0,1110200,0,0,0,0,3166963100,3501680000
31-Mar-2026,BOBA,FORMOSA INGREDIENT FACTORY Tbk,0,0,0,0,0,0,0,0,211400,0,0,0,46900,0,0,0,0,0,0,325285000,0,0,0,0,0,0,0,0,0,0,0,0,0,12400,0,0,0,0,657410300,982966000
31-Mar-2026,BOGA,APOLLO GLOBAL INTERACTIVE Tbk,59900,0,0,0,0,0,1180200,135950000,41798800,37,0,0,100,0,0,0,0,0,0,1993213293,0,0,0,0,0,0,0,0,0,0,98815614,0,623638868,61058063,0,0,746879000,0,100932335,3803526210
31-Mar-2026,BOLA,BALI BINTANG SEJAHTERA Tbk,128039100,0,0,0,0,1018500,0,0,2228600,250000,0,0,100,350000,96600,0,0,0,0,209516700,0,0,0,0,0,0,0,0,0,0,0,0,0,127263140,0,18557300,1240561800,100,4272118060,6000000000
31-Mar-2026,BOLT,GARUDA METALINDO Tbk,4400,0,0,0,773600,0,0,0,0,0,10000000,0,100,0,54000000,0,0,0,0,247539600,0,0,0,0,0,0,0,0,0,0,0,0,9874400,144248000,0,0,0,0,114809900,581250000
31-Mar-2026,BOSS,BORNEO OLAH SARANA SUKSES Tbk,540,0,64700,0,0,0,0,0,0,60,0,0,330100,43100,0,0,0,0,0,458150398,0,0,0,0,0,0,0,0,0,0,0,0,40652300,4194278,0,0,0,0,896564524,1400000000
31-Mar-2026,BPFI,WOORI FINANCE INDONESIA Tbk,2200000,0,27739500,0,0,0,0,0,6700,0,0,0,100,0,0,0,0,20000,0,2449389480,0,0,0,0,0,0,0,0,0,0,0,0,0,175633497,0,0,0,0,19006085,2673995362
31-Mar-2026,BPII,BATAVIA PROSPERINDO INTERNASIONAL Tbk,166000,0,0,0,0,0,0,2100,18600,0,0,0,2000,0,0,0,0,509592140,0,8881734000,0,0,0,0,0,0,0,0,0,0,0,0,0,488140300,0,0,0,0,4498100,9884153240
31-Mar-2026,BPTR,BATAVIA PROSPERINDO TRANS Tbk,0,0,370212200,0,0,0,0,8946800,281000,0,0,0,100,0,0,0,0,25134124,0,2903330273,0,0,0,0,0,0,0,0,0,0,0,0,848000,15880176,0,0,0,0,209367327,3534000000
31-Mar-2026,BRAM,INDO KORDSA Tbk,71300,0,300,0,0,7100,0,158100,2800,0,0,0,200,0,0,0,0,0,0,312386768,0,0,0,0,0,0,0,0,0,0,0,0,0,1575300,0,0,0,0,134711938,448913806
31-Mar-2026,BREN,BARITO RENEWABLES ENERGY Tbk,756009882,44665200,7921295,101718600,119290,1748271170,348785543,537087447,26018400,541,90388600,29521747,713715300,45000,53980,0,0,0,0,32259371911,33700,1128400,115787555,3435200,0,0,45000,0,158200,0,793500,1435100,4656280566,1726182039,179688408,4237011583,38112967,2027100,356260110,47982073334
31-Mar-2026,BRIS,BANK SYARIAH INDONESIA Tbk,17744616491,0,4938500,554532,3000,5434300,34975019,2420000,23575344,92,23901136,291764095,16200,252764,31200,0,10000,0,0,50054337,3300,23520682972,638472,8200500,0,0,0,34332953,430000,0,29200,2151800,1638066776,2611483,974716113,20047952,232232753,153994297,897192057,45667877638
31-Mar-2026,BRMS,BUMI RESOURCES MINERALS Tbk,1251728678,388714049,36050042485,796324100,4493,46594389,8383259752,5010940483,1945521445,218,10814694420,905898318,5476325345,10290000,757300,0,30000,2600000032,0,20550283750,158100,30470582,856983200,127790300,0,2000000,0,10037100,1048800,0,6042600,55837200,4131203223,19501000023,2328410731,50730715,3395443167,22559888,17032915352,141784040238
31-Mar-2026,BRNA,BERLINA Tbk,115000,0,0,0,0,2086403,0,0,8100,0,0,0,100,0,0,0,0,0,0,631622865,0,0,0,0,0,0,0,0,0,0,22383000,0,102414000,2833322,0,0,0,0,209961610,971424400
31-Mar-2026,BRPT,BARITO PACIFIC Tbk,6319118804,137939932,28345971,297766807,0,5789514866,1061486683,902714272,181379001,1026702,7717332,92452227,878342323,1359843,6615028,40,0,0,113294,3653708040,252400,8761263,352281407,29432560,0,500000,70000,188428,493508,0,1946874,0,1603024969,1558035343,769390771,284248592,272994327,9314157,69116930785,93367466549
31-Mar-2026,BRRC,RAJA ROTI CEMERLANG Tbk,629500,0,0,0,0,0,0,0,0,0,0,0,10000,0,0,0,0,0,0,1900058,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,992053478,994603036
31-Mar-2026,BSBK,WULANDARI BANGUN LAKSANA Tbk,2646000,0,1029597258,0,1312116139,0,0,0,59886200,0,0,0,7878100,0,1002500,0,0,21383700,0,360286900,0,0,0,0,0,0,0,0,0,0,0,0,0,15000343,0,0,0,150,2282085085,5091882375
31-Mar-2026,BSDE,BUMI SERPONG DAMAI Tbk,69755139,5963000,604500,34653000,3415000,13764500,246136234,660000,11037900,341107,877200,296670264,3117379,485900,3965300,0,0,0,0,4511848933,0,314333110,0,38712800,0,0,75000,0,86600,0,3101,4327432,465812952,71720862,218230728,1054800,898851202,19113300,1408589259,8644206502
31-Mar-2026,BSIM,BANK SINAR MAS Tbk,6956250,0,2495721,0,545590174,706026879,0,0,1391521526,0,0,0,368293730,0,0,0,713256176,0,0,14843969926,0,0,0,0,0,0,0,0,0,0,0,0,16015400,653810025,0,0,21737800,0,111342646,19381016253
31-Mar-2026,BSML,BINTANG SAMUDERA MANDIRI LINES Tbk,16883300,0,0,0,0,276100,0,0,758472800,0,0,0,100,0,0,0,0,0,0,223295000,0,0,0,0,0,0,0,0,0,0,0,0,0,44625700,0,0,11830000,0,794842000,1850225000
31-Mar-2026,BSSR,BARAMULTI SUKSESSARANA Tbk,35066393,1130778,84500,0,0,515425,0,7000,1088000,100,0,0,303100,4914000,0,0,0,0,0,386461900,0,0,383200,5000,0,0,0,0,0,0,171700,0,2989350,189130,3646824,0,0,0,190972926,627929326
31-Mar-2026,BSWD,BANK OF INDIA INDONESIA Tbk,0,152000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131063491,0,0,0,0,0,0,0,0,0,0,0,0,0,2000,0,0,0,0,149186854,280404345
31-Mar-2026,BTEK,BUMI TEKNOKULTURA UNGGUL Tbk,474400,0,16268785,1784404888,0,451776000,890893000,122853615,4922986,1336,2400,0,21647470,2181030,1533580,2256484,0,0,0,19658096103,0,4557527258,0,0,0,0,0,42,0,0,0,0,6734862093,380572466,18885785,0,3381608,3975303,11345991744,46002508376
31-Mar-2026,BTEL,BAKRIE TELECOM Tbk,1636800300,1252831231,79870416,238259500,0,317699909,18000000,111193700,296636763,935,0,0,67954109,482802,7501000,0,0,6189314118,14486047,16071545046,0,38141077,0,0,0,0,0,16460000,0,0,395306850,0,1517533213,1496019300,98023749,24979489,1280455525,43,5351406687,36520901809
31-Mar-2026,BTON,BETONJAYA MANUNGGAL Tbk,0,0,0,0,0,0,0,0,12023100,0,0,0,100,0,0,0,0,0,0,140000,0,0,0,0,0,0,0,0,0,0,0,0,0,40000,0,0,0,0,98296800,110500000
31-Mar-2026,BTPN,BANK SMBC INDONESIA Tbk,10095280104,0,1177600,0,0,0,0,0,200007300,47,0,0,7600,0,0,0,0,0,100,1133464,0,0,0,0,0,0,0,0,0,0,0,0,223900,200088893,117500,0,0,34400,26125645,10524196553
31-Mar-2026,BTPS,BANK BTPN SYARIAH Tbk,5408129214,2239900,0,3697400,187800,4650000,21508849,20000,74436713,75,183746950,206815300,401139,179800,2936000,0,0,0,6200,15088525,1000,18984200,0,3148300,0,0,525000,0,0,0,3834919,260800,588413930,2890060,94916143,723300,73712000,15700,915193783,7626663000
31-Mar-2026,BUAH,SEGAR KUMALA INDONESIA Tbk,0,0,0,0,0,0,0,0,228000,0,0,0,200,0,0,0,0,0,0,111753000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,288018800,400000000
31-Mar-2026,BUDI,BUDI STARCH & SWEETENER Tbk,3495680,0,0,216257166,0,0,0,221349100,121400,0,0,0,203697599,0,0,0,0,0,10000,2928663431,0,0,0,0,0,0,0,0,0,0,0,0,2029200,743976698,0,2082500,0,1500,176997213,4498681487
31-Mar-2026,BUKA,BUKALAPAK.COM Tbk,817825902,58009200,40473000,723126769,1957192099,589071476,1575541080,5192100,283120416,4196,7073000,606186326,19767472,30945200,4618400,100000,0,0,31030900,70855125507,0,0,0,95460294,6150000,0,0,10400,1088300,0,102380738,27906800,3642208771,2086223824,3636099453,256407077,889189200,152561100,14644241579,103144330579
31-Mar-2026,BUKK,BUKAKA TEKNIK UTAMA Tbk,231700,0,0,4920700,36904500,0,0,180000,304000,0,0,0,25100,0,0,2367000,0,0,0,110500,0,0,0,0,0,0,0,116896974,0,0,0,0,0,3002150,12500,279000,555300,0,2441777826,2607567250
31-Mar-2026,BULL,BUANA LINTAS LAUTAN Tbk,162484612,3854200,774358013,0,91223288,468528550,86569900,500000,125271759,8,0,1873200,620300,15085850,54942871,0,0,0,0,6048877536,0,0,0,0,0,1750000,0,0,0,0,0,4670800,531875669,1295225661,37074200,5087700,50761400,220913,5733580163,15494436593
31-Mar-2026,BUMI,BUMI RESOURCES Tbk,2190863106,174467500,181931041329,20331060571,2688014,6526317098,2658885891,5416650200,4377362763,2974635,7810020554,426391324,3180413247,162110000,27917700,67500,40000,330,400629400,30514131126,862600,350200,4711700,129953600,0,7000000,0,14378300,3678700,0,37576800,10579800,10571266665,4991887977,2940548015,29575976,2797477995,103764285,83527313510,371304958411
